Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
450,22.0,0.0,477.0,10.0,46.0,20644.0,0.0,80.00500001000002,80.00500001000002,0.0,2872.987509727478,,,,,,,,,,,,,,,,35.19764330218014,25.122620589901477,78.46437279089062,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,22.0,0.0,655.0,11.0,178.0,20822.0,0.0,342.00600000999987,342.00600000999987,0.0,2885.613806962967,,,,,,,,,,,,,,,,156.26065566467733,94.37076094861239,314.50610941109875,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,22.0,0.0,709.0,12.0,54.0,20876.0,0.0,96.00500001000002,96.00500001000002,0.0,2889.895930290222,,,,,,,,,,,,,,,,42.88556832751465,29.67054009420422,93.78296228259681,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,22.0,0.0,740.0,13.0,31.0,20907.0,0.0,48.00600000999999,48.00600000999999,0.0,2892.5970208644867,,,,,,,,,,,,,,,,19.212516712819724,15.890179221025527,47.457869861764365,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,22.0,0.0,938.0,14.0,198.0,21105.0,0.0,384.0050000099999,384.0050000099999,0.0,2906.5678572654724,,,,,,,,,,,,,,,,175.78591418073648,104.03184939999498,349.5489379401548,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,22.0,0.0,956.0,15.0,18.0,21123.0,0.0,26.004000010000006,26.004000010000006,0.0,2908.405670642853,,,,,,,,,,,,,,,,10.07419712405149,8.8848754422384,25.84851297474182,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,22.0,0.0,980.0,16.0,24.0,21147.0,0.0,36.00500000999999,36.00500000999999,0.0,2910.733861684799,,,,,,,,,,,,,,,,14.17390336477728,12.093511077526308,35.70052685610144,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,22.0,0.0,1032.0,17.0,52.0,21199.0,0.0,86.00800001000003,86.00800001000003,0.0,2914.9102396965027,,,,,,,,,,,,,,,,35.887550423212055,27.522625985451334,84.22607346145443,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,22.0,0.0,1048.0,18.0,16.0,21215.0,0.0,26.002000010000003,26.002000010000003,0.0,2917.0807118415833,,,,,,,,,,,,,,,,11.331425186090234,8.633554211872385,25.846543750773332,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,22.0,0.0,1062.0,19.0,14.0,21229.0,0.0,16.005000010000007,16.005000010000007,0.0,2918.7726855278015,,,,,,,,,,,,,,,,5.134783768599177,5.626686672666093,15.949062099338953,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,22.0,0.0,1146.0,20.0,84.0,21313.0,0.0,156.00500001000003,156.00500001000003,0.0,2925.043612718582,,,,,,,,,,,,,,,,71.51418680652512,46.21214669742859,150.14795627452645,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,23.0,0.0,55.0,1.0,55.0,21368.0,0.0,88.01000001000004,88.01000001000004,0.0,2991.328673839569,,,,,,,,,,,,,,,,35.498158328016096,28.439012998369826,86.14374504700612,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,23.0,0.0,118.0,2.0,63.0,21431.0,0.0,116.00400001000001,116.00400001000001,0.0,2996.289993286133,,,,,,,,,,,,,,,,53.30344866373234,34.91390229328323,112.75864138557041,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,23.0,0.0,145.0,3.0,27.0,21458.0,0.0,36.00800000999998,36.00800000999998,0.0,2999.1111097335815,,,,,,,,,,,,,,,,12.601769876661058,12.241309867642054,35.70345567900915,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,23.0,0.0,181.0,4.0,36.0,21494.0,0.0,64.00300001000001,64.00300001000001,0.0,3002.292591571808,,,,,,,,,,,,,,,,29.035269492626956,19.97371992235886,63.02075105932476,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,23.0,0.0,200.0,5.0,19.0,21513.0,0.0,24.006000010000008,24.006000010000008,0.0,3004.2397949695587,,,,,,,,,,,,,,,,8.185355145705929,8.294627283879917,23.87435261484644,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,23.0,0.0,217.0,6.0,17.0,21530.0,0.0,22.005000010000007,22.005000010000007,0.0,3006.0100083351135,,,,,,,,,,,,,,,,7.742972380359333,7.634135771833755,21.895264744278172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,23.0,0.0,237.0,7.0,20.0,21550.0,0.0,30.004000010000006,30.004000010000006,0.0,3008.037985563278,,,,,,,,,,,,,,,,11.94765272459996,10.135712630732485,29.794841797305313,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,23.0,0.0,254.0,8.0,17.0,21567.0,0.0,22.005000010000007,22.005000010000007,0.0,3009.8437745571136,,,,,,,,,,,,,,,,7.742972380359333,7.634135771833755,21.895264744278172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,23.0,0.0,292.0,9.0,38.0,21605.0,0.0,56.00900000999998,56.00900000999998,0.0,3013.0040051937103,,,,,,,,,,,,,,,,21.185040355080748,18.634135447955366,55.259227704211156,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,23.0,0.0,426.0,10.0,134.0,21739.0,0.0,254.00600001000004,254.00600001000004,0.0,3022.655326604843,,,,,,,,,,,,,,,,116.37910393002527,72.37739865752722,238.64984993331,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,23.0,0.0,480.0,11.0,54.0,21793.0,0.0,90.00800001000003,90.00800001000003,0.0,3026.923984527588,,,,,,,,,,,,,,,,37.78426249880787,28.688132082642774,88.05570554060498,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,23.0,0.0,557.0,12.0,77.0,21870.0,0.0,130.01100001,130.01100001,0.0,3033.168370246887,,,,,,,,,,,,,,,,62.061534333065055,36.323256375023,125.35761948583983,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,23.0,0.0,615.0,13.0,58.0,21928.0,0.0,104.00500001000002,104.00500001000002,0.0,3037.7330346107483,,,,,,,,,,,,,,,,46.724063044002655,31.91941947047161,101.39640075420205,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,23.0,0.0,696.0,14.0,81.0,22009.0,0.0,152.00400001000003,152.00400001000003,0.0,3043.830475330353,,,,,,,,,,,,,,,,70.47740295377467,44.736191275153665,146.44177214288717,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,23.0,0.0,717.0,15.0,21.0,22030.0,0.0,30.005000010000007,30.005000010000007,0.0,3045.9097430706024,,,,,,,,,,,,,,,,11.37966026842722,10.213489275615915,29.795822967330366,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,23.0,0.0,826.0,16.0,109.0,22139.0,0.0,190.01300001000007,190.01300001000007,0.0,3053.9086389541626,,,,,,,,,,,,,,,,86.7210512926324,53.176732823622196,180.74114656566877,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,23.0,0.0,956.0,17.0,130.0,22269.0,0.0,238.01000001000006,238.01000001000006,0.0,3063.3005137443542,,,,,,,,,,,,,,,,111.6475473187757,64.76970358987992,223.7195383969562,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,23.0,0.0,1068.0,18.0,112.0,22381.0,0.0,194.01400001000007,194.01400001000007,0.0,3071.4390857219696,,,,,,,,,,,,,,,,83.122915150927,57.94694987961702,184.889122635732,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,23.0,0.0,1080.0,19.0,12.0,22393.0,0.0,16.003000010000004,16.003000010000004,0.0,3072.889885187149,,,,,,,,,,,,,,,,5.9885096863204135,5.640084577030148,15.9470849787429,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,23.0,0.0,1153.0,20.0,73.0,22466.0,0.0,126.00900001000004,126.00900001000004,0.0,3078.432811975479,,,,,,,,,,,,,,,,54.11670638558722,39.20214009613818,122.1806611049571,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,24.0,0.0,46.0,1.0,46.0,22512.0,0.0,74.00800001000003,74.00800001000003,0.0,3148.5069510936737,,,,,,,,,,,,,,,,30.20869514282115,23.987479540491602,72.6910911245548,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,24.0,0.0,138.0,2.0,92.0,22604.0,0.0,172.00500001000003,172.00500001000003,0.0,3155.3245809078217,,,,,,,,,,,,,,,,79.07407457386084,50.5124355513898,164.89508022943434,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,24.0,0.0,209.0,3.0,71.0,22675.0,0.0,134.00300001000002,134.00300001000002,0.0,3160.7191319465637,,,,,,,,,,,,,,,,62.78276415633558,39.444794655034826,129.6750988537539,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,24.0,0.0,234.0,4.0,25.0,22700.0,0.0,42.003000009999994,42.003000009999994,0.0,3163.04394030571,,,,,,,,,,,,,,,,18.360112921448586,13.595569653240103,41.58558276973351,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,24.0,0.0,243.0,5.0,9.0,22709.0,0.0,6.005000010000002,6.005000010000002,0.0,3164.7705912590027,,,,,,,,,,,,,,,,1.3357691349461025,2.1074756418353533,5.998977064850336,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,24.0,0.0,266.0,6.0,23.0,22732.0,0.0,32.00600000999999,32.00600000999999,0.0,3166.962047815323,,,,,,,,,,,,,,,,11.772202753209923,10.899175506470092,31.76700635302921,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,24.0,0.0,282.0,7.0,16.0,22748.0,0.0,22.004000010000006,22.004000010000006,0.0,3168.682320833206,,,,,,,,,,,,,,,,8.225915618630193,7.611918523384473,21.89427963974166,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,24.0,0.0,325.0,8.0,43.0,22791.0,0.0,70.00700001000003,70.00700001000003,0.0,3172.235677957535,,,,,,,,,,,,,,,,28.979184261385125,22.64057287996598,68.82972481157204,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,24.0,0.0,404.0,9.0,79.0,22870.0,0.0,146.00500001000003,146.00500001000003,0.0,3178.27756690979,,,,,,,,,,,,,,,,66.77199357850856,43.50269292274403,140.87088340069852,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,24.0,0.0,532.0,10.0,128.0,22998.0,0.0,238.00800001000005,238.00800001000005,0.0,3187.559639453888,,,,,,,,,,,,,,,,107.30707045709131,69.06542774110422,224.49719218367608,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,24.0,0.0,606.0,11.0,74.0,23072.0,0.0,132.00700001000004,132.00700001000004,0.0,3193.1781113147736,,,,,,,,,,,,,,,,58.488882460298655,40.33548083550425,127.80662933727518,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,24.0,0.0,662.0,12.0,56.0,23128.0,0.0,88.01100001000005,88.01100001000005,0.0,3197.662597179413,,,,,,,,,,,,,,,,36.5032219460621,26.711169833987842,86.052872453474,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,24.0,0.0,710.0,13.0,48.0,23176.0,0.0,84.00500001000002,84.00500001000002,0.0,3201.5435919761658,,,,,,,,,,,,,,,,37.12047964225142,26.2664155859611,82.30552250968162,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,24.0,0.0,745.0,14.0,35.0,23211.0,0.0,58.00500000999999,58.00500000999999,0.0,3204.972068786621,,,,,,,,,,,,,,,,24.63120189398582,18.731649710622364,57.20010805176227,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,24.0,0.0,765.0,15.0,20.0,23231.0,0.0,28.005000010000007,28.005000010000007,0.0,3207.060301065445,,,,,,,,,,,,,,,,10.458852133482061,9.57734260080909,27.82364661394431,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,24.0,0.0,848.0,16.0,83.0,23314.0,0.0,144.01000001000006,144.01000001000006,0.0,3213.2764806747437,,,,,,,,,,,,,,,,61.861460334197915,44.49230794297304,139.01451331557715,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,24.0,0.0,971.0,17.0,123.0,23437.0,0.0,238.00300001000002,238.00300001000002,0.0,3222.23051905632,,,,,,,,,,,,,,,,111.66436773526401,66.90940337933745,224.49277555411675,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,24.0,0.0,1027.0,18.0,56.0,23493.0,0.0,98.00600001000002,98.00600001000002,0.0,3226.726473093033,,,,,,,,,,,,,,,,43.06363231987437,30.520508478831225,95.69012672681386,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,24.0,0.0,1039.0,19.0,12.0,23505.0,0.0,16.003000010000004,16.003000010000004,0.0,3228.2554326057434,,,,,,,,,,,,,,,,5.9885096863204135,5.640084577030148,15.9470849787429,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,24.0,0.0,1136.0,20.0,97.0,23602.0,0.0,184.00400001000003,184.00400001000003,0.0,3235.408476829529,,,,,,,,,,,,,,,,85.59346281399213,53.28996030554683,175.87731142847133,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,25.0,0.0,91.0,1.0,91.0,23693.0,0.0,162.00900001000005,162.00900001000005,0.0,3303.340971469879,,,,,,,,,,,,,,,,72.10403349894737,47.77494802102231,155.60313609769358,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,25.0,0.0,159.0,2.0,68.0,23761.0,0.0,128.00300001000002,128.00300001000002,0.0,3308.5763726234436,,,,,,,,,,,,,,,,59.914256233889226,37.81128920237672,124.0528834695651,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,25.0,0.0,200.0,3.0,41.0,23802.0,0.0,70.00500001000002,70.00500001000002,0.0,3311.9967164993286,,,,,,,,,,,,,,,,30.390819080292275,22.24047831213497,68.82780423193998,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,25.0,0.0,244.0,4.0,44.0,23846.0,0.0,82.00200001,82.00200001,0.0,3315.567498445511,,,,,,,,,,,,,,,,38.62148702545417,24.698953251006714,80.38303761849853,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,25.0,0.0,256.0,5.0,12.0,23858.0,0.0,14.004000009999999,14.004000009999999,0.0,3317.0435366630554,,,,,,,,,,,,,,,,4.660498035971924,4.976881175584909,13.962036069637977,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,25.0,0.0,273.0,6.0,17.0,23875.0,0.0,22.005000010000007,22.005000010000007,0.0,3318.852417945862,,,,,,,,,,,,,,,,7.742972380359333,7.634135771833755,21.895264744278172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,25.0,0.0,289.0,7.0,16.0,23891.0,0.0,22.004000010000006,22.004000010000006,0.0,3320.5807631015778,,,,,,,,,,,,,,,,8.225915618630193,7.611918523384473,21.89427963974166,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,25.0,0.0,317.0,8.0,28.0,23919.0,0.0,46.00400000999999,46.00400000999999,0.0,3323.1208729743958,,,,,,,,,,,,,,,,19.57406876179354,14.985399586412944,45.50142751218197,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,25.0,0.0,371.0,9.0,54.0,23973.0,0.0,98.00400001000001,98.00400001000001,0.0,3327.406326532364,,,,,,,,,,,,,,,,44.65661621306935,29.91281972679208,95.68823096545972,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,25.0,0.0,401.0,10.0,30.0,24003.0,0.0,50.00400000999999,50.00400000999999,0.0,3330.1220836639404,,,,,,,,,,,,,,,,21.49794405244914,16.17012905727026,49.408470158585125,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,25.0,0.0,468.0,11.0,67.0,24070.0,0.0,124.00400001000001,124.00400001000001,0.0,3335.647505044937,,,,,,,,,,,,,,,,57.13440868603427,37.1163220265328,120.29629091895467,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,25.0,0.0,658.0,12.0,190.0,24260.0,0.0,334.0220000099999,334.0220000099999,0.0,3349.08119225502,,,,,,,,,,,,,,,,162.8938573703391,90.87510905029718,303.3755426522881,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,25.0,0.0,709.0,13.0,51.0,24311.0,0.0,94.00300001000001,94.00300001000001,0.0,3353.2181448936462,,,,,,,,,,,,,,,,43.567397764213986,28.438391056160405,91.87293565968479,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,25.0,0.0,787.0,14.0,78.0,24389.0,0.0,122.01600001000007,122.01600001000007,0.0,3359.1530542373657,,,,,,,,,,,,,,,,54.764083473562316,34.00619547765984,117.86226376282497,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,25.0,0.0,807.0,15.0,20.0,24409.0,0.0,26.006000010000008,26.006000010000008,0.0,3361.1257667541504,,,,,,,,,,,,,,,,9.068611301532211,8.954523269770219,25.850478262231594,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,25.0,0.0,903.0,16.0,96.0,24505.0,0.0,176.00700001000004,176.00700001000004,0.0,3368.1883947849274,,,,,,,,,,,,,,,,79.27384303399768,52.33427333670282,168.56527635509138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,25.0,0.0,1033.0,17.0,130.0,24635.0,0.0,242.00800001000002,242.00800001000002,0.0,3377.6118836402893,,,,,,,,,,,,,,,,114.27280646561815,67.91765905221943,227.37991508455428,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,25.0,0.0,1153.0,18.0,120.0,24755.0,0.0,212.01300001000007,212.01300001000007,0.0,3386.322601079941,,,,,,,,,,,,,,,,98.01723806010047,57.55716895211483,200.45138282561356,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,25.0,0.0,1167.0,19.0,14.0,24769.0,0.0,16.005000010000007,16.005000010000007,0.0,3387.878534078598,,,,,,,,,,,,,,,,5.134783768599177,5.626686672666093,15.949062099338953,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,25.0,0.0,1312.0,20.0,145.0,24914.0,0.0,254.0170000100001,254.0170000100001,0.0,3398.2798590660095,,,,,,,,,,,,,,,,108.74588424213151,74.25808620351398,238.48733412902,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,26.0,0.0,66.0,1.0,66.0,24980.0,0.0,120.00500001000002,120.00500001000002,0.0,3476.302269220352,,,,,,,,,,,,,,,,54.38420224911017,36.37363922705002,116.53217483639513,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,26.0,0.0,139.0,2.0,73.0,25053.0,0.0,136.00400001000003,136.00400001000003,0.0,3481.990193128586,,,,,,,,,,,,,,,,62.865632623138055,40.39832737605528,131.54635518369463,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,26.0,0.0,200.0,3.0,61.0,25114.0,0.0,108.00600001000002,108.00600001000002,0.0,3486.743725299835,,,,,,,,,,,,,,,,47.844928426260495,33.34338408035053,105.19265202802612,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,26.0,0.0,230.0,4.0,30.0,25144.0,0.0,50.00400000999999,50.00400000999999,0.0,3489.4045548439026,,,,,,,,,,,,,,,,21.49794405244914,16.17012905727026,49.408470158585125,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,26.0,0.0,247.0,5.0,17.0,25161.0,0.0,22.005000010000007,22.005000010000007,0.0,3491.187679052353,,,,,,,,,,,,,,,,7.742972380359333,7.634135771833755,21.895264744278172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
